,stack01
703,-0.005465828032449388
704,0.14101826340045664
705,2.45699490904251
706,0.3866089229088132
707,-0.2552876207349509
708,1.2006776983072451
709,0.4120245842912402
710,1.4136885311691754
711,6.424535953332199
712,2.824301238092718
713,-0.8959112450576696
714,-0.3351783399971632
715,-1.0627960496249609
716,1.5482363749713863
717,-0.11634850392175355
718,1.0321628421039741
719,0.04154006166667095
720,-0.0034385565697838674
721,0.47876734809399696
722,1.265060666922696
723,-0.36225584235174496
724,2.62017610072373
725,0.5877404135566018
726,1.8328855418407182
727,0.3715674134666066
728,-0.46733493033304263
729,1.055498658022954
730,0.05836519089647308
731,0.5771094153328473
732,0.5024534639517766
733,0.2978016652772982
734,3.2109066876309695
735,3.2055528139541716
736,1.3262492813471607
737,1.5062163433555062
738,0.5907029073979541
739,0.34353655240900277
740,0.10081944173779764
741,-0.14279324074518077
742,-0.01600383244698325
743,-0.10462760910286009
744,2.524339360950084
745,0.16959274210440886
746,-0.006634518447323944
747,-0.3573574310138772
748,1.1372858633869747
749,0.9558498329702003
750,1.4097979417267796
751,1.1565744111783451
752,2.6991888364952685
753,0.7414346695682822
754,0.3074558505143926
755,3.6656723147952537
756,-0.7637509568632681
757,4.409894996637481
758,0.02566606647607013
759,3.0956353385161828
760,0.3914500532488276
761,1.033998704495648
762,-0.3193464733837987
763,-0.20740081538553082
764,-0.04884781945771846
765,0.6716927293704036
766,1.5017846224124431
767,6.272720379960907
768,-0.3882499193384616
769,-0.014916054853128252
770,0.02888221552720175
771,-0.009384675523457767
772,-0.16925873334094674
773,1.035179926388389
774,0.49099208785934656
775,0.29121220554873967
776,-0.5866422498360461
777,0.03693947021863817
778,-0.47100321424783315
779,-0.09765852593983194
780,2.1774543239569475
781,0.19027928936543317
782,4.988466314198247
783,-0.6486461362283485
784,0.4529876657304245
785,-0.8199889599741401
786,2.070046494800214
787,1.5210557936138396
788,0.19551751849934643
789,-0.6323103048301029
790,5.460202962367665
791,0.1421799711899927
792,-0.420353717119873
793,0.3957675135222537
794,0.4589995854675739
795,0.7346035987629547
796,3.5979623580944695
797,1.3578885112230483
798,4.623440869507141
799,0.6503055732628656
800,1.205973655768573
801,-1.046187253820777
802,2.791992709526971
803,3.1409942523273333
804,4.784767048756802
805,0.3938258601176741
806,1.0744877868109595
807,-0.18794381561262716
808,0.39200655672119744
809,2.484361593451081
810,0.7734925739887359
811,1.8270747268717933
812,0.9835740939107291
813,3.574736454880812
814,0.7427022703849259
815,3.8033268108248297
816,0.46602902980833466
817,-0.9736037379031094
818,-0.5300724027206911
819,1.5503527908504169
820,0.9834176548575839
821,0.7614979897110148
822,-0.7924005467697958
823,0.027984845582117515
824,-0.8604339294859906
825,-0.10642559369013324
826,0.14404138063907124
827,-0.7745485104949603
828,1.5582151768019248
829,-0.34518385802131585
830,3.7030671615498356
831,2.2447565428585943
832,0.07978974164746545
833,3.6878458856302307
834,0.5441570154701739
835,-0.5079134919438767
836,2.651943899080134
837,-0.9936361822535575
838,-0.9446866819607653
839,2.5190004214728217
840,0.2970314649690736
841,2.8075939582180234
842,1.3802558686962576
843,-0.3286053052683232
844,0.7156584732317599
845,-0.021612124208237143
846,1.6262208177179516
847,4.232777384316933
848,2.13114372547991
849,3.1841145583421167
850,-0.35363387805379753
851,2.692464669768474
852,0.181710447694369
853,0.7130151600209491
854,1.4241649981372735
855,-0.6469533731409625
856,6.46765088772518
857,-0.0880190042552919
858,1.5191469910487931
859,0.5772069284852126
860,0.4104795889455015
861,-0.3016877076686704
862,-0.6323103048301029
863,2.212547681819701
864,3.509520599333923
865,-0.023548458543271766
866,0.6671311173296989
867,0.1053987084716381
868,0.21269210716855075
869,1.1088795564280165
870,1.544907376148033
871,1.9701594650854468
872,3.8962126978090317
873,1.2300020201108994
874,0.30414961276140506
875,1.3132302122367296
876,5.644276610822949
877,0.37304087263502
878,0.26349119331881304
879,4.437715802431278
880,0.9206731107387451
881,3.08901072495061
882,2.749134875979812
883,-0.7878921789668791
884,6.440330972946067
885,1.145078343344666
886,1.0225228797764006
887,-0.15134267641848442
888,0.8976010091741426
889,0.34914702872587583
890,0.32924349484291376
891,-0.6471946686802286
892,-1.0085769138285294
893,1.3231641249329773
894,-0.15759403562920396
895,4.42677244879926
896,1.243641340793421
897,1.3840578209102095
898,0.7889826092774055
899,1.3688147329621612
900,4.382345231034591
901,2.965652137343498
902,0.0060739381910150944
903,0.5441653395027413
904,-0.07854693078274295
905,0.3898777868266168
906,-0.47056016855475
907,2.2233408232497216
908,0.1463126087923177
909,-0.3768658389286239
910,-0.3897217777227645
911,2.457506245024036
912,0.23037136268512037
913,3.134740288007797
914,0.3445073857827649
915,3.060810588137489
916,0.36292034184711636
917,0.7485787836173365
918,1.7588066991847566
919,0.03770584456429073
920,2.173748065241792
921,1.1106006541737945
922,-0.06278791573095466
923,1.8162847460517912
924,0.4123986211328417
925,1.288766222308264
926,5.783803782254202
927,-0.10642559369013324
928,4.994996134225763
929,1.285637534338636
930,5.954907322649062
931,2.455805647139088
932,3.0193914532355723
933,-0.22705063370621067
934,2.0827125958031205
935,0.689825362034145
936,1.946176845344937
937,2.8188722937384965
938,-0.5300724027206911
939,0.4186713275691288
940,1.505439295000839
941,0.06777198492786833
942,1.1160109753321203
943,4.537489145912717
944,0.6364919954197223
945,0.8964108652004296
946,-0.5794758562277943
947,1.8947584868350744
948,4.830387893560967
949,1.798027485749563
950,3.3383585425249205
951,0.4940527303954973
952,0.02435138196800692
953,3.359892149556453
954,-0.045368730309489465
955,2.811978451950459
956,-0.6186439891189545
957,5.616555279931611
958,1.4706822006769151
959,0.38200243744614304
960,0.8068953958554345
961,4.099140686507324
962,3.013592206543162
963,0.24018250852824694
964,-0.09561244291358266
965,1.3753357514257534
966,4.561797410591666
967,-0.19801082816413756
968,-1.0350755556120599
969,-0.39798933906449185
970,-0.04384900549635925
971,-0.8929771338088428
972,0.6671311173296989
973,-0.0029243771725246705
974,6.694421834846336
975,-0.06397110302199088
976,0.4101183495899353
977,1.1591411518911343
978,-0.3235542194970881
979,0.4891355613349386
980,-0.3345423179630451
981,2.0955211563586422
982,0.6484141076772629
983,-0.18334580159119884
984,5.797459220464027
985,-0.4491212815919264
986,2.6577983813819555
987,-0.03821613212042417
988,0.27028077283862384
989,0.06274435896506522
990,0.8217465829452466
991,0.6574142329217119
992,-0.10616382082080243
993,1.6124681696138046
994,0.4704641308103945
995,-0.4169553458296902
996,0.5946632342840167
997,1.0735175986416423
998,-0.28627155985586994
999,0.6761366482943982
1000,5.456521322617222
1001,4.28451981579745
1002,-0.9350869188825895
1003,-1.0425595772065857
1004,1.4628510025462715
1005,0.4311805086190756
1006,0.08955003328574558
1007,0.9494741714948425
1008,-0.4598256956400665
1009,0.8893775626054554
1010,0.3616065988713456
1011,5.271318426595316
1012,5.548807206832215
1013,1.7303537074759765
1014,-0.21806120129274473
1015,4.1023498895830475
1016,0.6428749691321398
1017,2.4581692502247847
1018,-0.16803872116519059
1019,0.44886831357696555
1020,-0.4803158424369992
1021,3.512269281254941
1022,2.9736917295711898
1023,0.29555499598377194
1024,-0.08366288707304567
1025,-0.4062003555878476
1026,0.47038697299978405
1027,0.3601318278801891
1028,-0.3943876862662843
1029,-0.2794776983471664
1030,3.337236918417675
1031,-0.2380410998847568
1032,-0.44454900180694085
1033,-0.723124869142517
1034,-0.554061757459001
1035,1.1241065323687864
1036,0.9592067407868184
1037,0.036153269049590805
1038,0.9544362132999925
1039,-0.35233738773743895
1040,3.2571530539150344
1041,6.5503958664490165
1042,4.220762919841405
1043,0.3023593144114728
1044,1.9737785855551424
1045,0.08179325590580466
1046,-0.45289936587647056
1047,-0.27397055335282006
1048,1.148190438870626
1049,-0.14875221294467303
1050,1.915419703009404
1051,-0.7184886568614584
1052,0.014114877952232298
1053,-0.02312762872223854
1054,1.968535666862235
1055,6.751304493937384
1056,-0.552317913537985
1057,0.034993067661685064
1058,2.8003424295016264
1059,1.6114703721375996
1060,0.9227418788886261
1061,1.177293103260047
1062,-0.7888761092604437
1063,-0.6604482774799562
1064,-0.44311948928805256
1065,-0.4063825098165245
1066,0.1373021895862592
1067,4.788787659225316
1068,2.4507471196891726
1069,0.293962276164609
1070,1.5410326182961906
1071,1.8543565660497512
1072,2.9079775140900526
1073,3.5069381624839346
1074,0.528477548442984
1075,0.3610014364943873
1076,0.017875825272598962
1077,1.6509716594527566
1078,-0.3776854603998804
1079,0.11298295288082252
1080,1.405095339730149
1081,-0.21551959461666093
1082,0.4095231645683793
1083,0.9743920673901119
1084,1.079209778893934
1085,3.5017155573030063
1086,6.216934536065938
1087,-0.5718263778733168
1088,0.3359324173842675
1089,-1.0432824282849853
1090,2.9377291414228925
1091,1.9376224649330867
1092,0.15030026566542698
1093,2.2097812253934355
1094,1.556205056906712
1095,-0.3696964388708216
1096,1.1386477202395697
1097,-0.35602911309893115
1098,2.377450887489572
1099,-0.7402114193313749
1100,2.3786269004818346
1101,0.9496488954825082
1102,6.511044302104862
1103,0.9996061609141408
1104,5.6362846734728205
1105,0.14674300069509222
1106,1.0231412793693213
1107,0.403152588954338
1108,1.3601861993418232
1109,2.0996980499207574
1110,3.8620772617208616
1111,-0.0972418531818748
1112,0.31902197871856247
1113,2.6380655085934506
1114,3.8183493326600275
1115,1.817041797300348
1116,-0.12842168035873486
1117,-0.3043891141571687
1118,-0.2760095228754631
1119,-0.6920156379532891
1120,6.682127163748238
1121,1.6201402507157043
1122,-0.012406665941331226
1123,0.5490737159011039
1124,1.515996321587277
1125,1.2459817545302716
1126,0.7217636242588972
1127,6.925646207884287
1128,-0.4138348200951951
1129,4.089734569179246
1130,0.6954010044569771
1131,0.6443610938375715
1132,6.549309362092219
1133,0.14758983273262943
1134,2.2820297203674085
1135,0.22906240358784413
1136,0.5906451457338998
1137,1.804914262706483
1138,-0.24060621582099168
1139,0.13113875893195462
1140,5.024620952034406
1141,-0.11820650426000416
1142,0.1258907766207809
1143,-0.338143773530757
1144,1.2689250216563734
1145,1.3921288343618998
1146,5.930986671000392
1147,-0.3960624184601161
1148,1.789141746704587
1149,4.862274928177522
1150,-1.016253200352786
1151,0.0692048774102243
1152,0.9172692997278027
1153,3.6960458314075897
1154,2.2500071526259013
1155,0.12877103094026754
1156,1.2413675456115616
1157,-0.09765852593983194
1158,5.813348524323475
1159,-0.14035021819199614
1160,1.41676654361945
1161,0.316398279790843
1162,0.3913334320983772
1163,-0.3216433334939205
1164,0.5371423485425382
1165,0.3121981467464583
1166,0.4334477867285712
1167,0.3460182848647222
1168,-0.9831786133423125
1169,0.7874812639309543
1170,0.5694174151774921
1171,-0.23464473500619154
1172,0.38478718511559673
1173,1.262308102832946
1174,1.8625683521683574
1175,0.5628357443792853
1176,1.0939447364852526
1177,5.743858844703238
1178,2.7796167250605235
1179,-0.09246955153870098
1180,4.453534773314675
1181,1.7289454982383847
1182,0.4219501466151391
1183,1.1652608442050596
1184,-0.4909487499869673
1185,0.05539439559713741
1186,0.6758556026652698
1187,1.8035392602937699
1188,6.7449909245285165
1189,-0.4507135095580061
1190,0.36281090913062336
1191,0.49864803863534735
1192,0.6956973609051829
1193,-1.0342927872381606
1194,-0.7904555483061488
1195,-0.341853335783177
1196,4.811369430206836
1197,0.6045807005778477
1198,0.3617855418780642
1199,1.8250278028556863
1200,-0.30038348618504224
1201,2.2896272424540616
1202,-0.5284432625872267
1203,-0.38643339549687206
1204,-0.14918747424006742
1205,0.9236872562527016
1206,5.24931353894825
1207,3.354317885590444
1208,0.8897594664697586
1209,-0.01600383244698325
1210,1.3442684916901857
1211,6.739667592742141
1212,6.725630545228308
1213,1.1184856545238313
1214,1.1616714470072655
1215,5.25964807689071
1216,1.91157086912854
1217,0.030938474171789722
1218,-0.048922237310908875
1219,0.9676597975142418
1220,-0.31471197555142455
1221,-0.38449637442321827
1222,-0.38160254348859746
1223,0.06641208394039715
1224,4.78022677815156
1225,4.686351478535242
1226,-1.0657769864023905
1227,0.745643052464687
1228,-0.529046317160063
1229,-0.24230450115857188
1230,3.8205293493760966
1231,-0.40215491352371746
1232,0.7814557182157968
1233,0.5084358213552282
1234,0.49626426867760565
1235,-0.5428440806274493
1236,2.690445017317842
1237,0.5643484334095038
1238,4.249235968019675
1239,0.5263524550185333
1240,0.5800790522521413
1241,0.1142767817965537
1242,0.5295062494980611
1243,3.970994899151432
